Provider,In_TotalClaims,In_AvgDiagnosisCount,In_AvgProcedureCount,In_PctFullDiagnosis,In_PctHighProcedure,In_AvgProcDiagRatio,Out_TotalClaims,Out_AvgDiagnosisCount,Out_AvgProcedureCount,Out_PctFullDiagnosis,Out_PctHasProcedure,Out_AvgProcDiagRatio,PotentialFraud
PRV56751,5.0,6.2,0.6,0.2,0.0,0.08318181818181818,79.0,7.0,0.0,0.0,0.0,0.0,0
PRV56752,1.0,4.0,2.0,0.0,0.0,0.4,24.0,9.0,0.0,0.0,0.0,0.0,0
PRV56753,9.0,7.666666666666667,0.7777777777777778,0.1111111111111111,0.0,0.10446127946127946,15.0,6.5,0.0,0.0,0.0,0.0,0
PRV56754,9.0,8.444444444444445,0.2222222222222222,0.0,0.0,0.022222222222222223,100.0,8.5,0.0,0.01,0.0,0.0,0
PRV56755,3.0,9.0,1.0,0.0,0.0,0.10000000000000002,15.0,0.0,0.0,0.0,0.0,0.0,0
PRV56758,0.0,0.0,0.0,0.0,0.0,0.0,531.0,7.666666666666667,0.0,0.007532956685499058,0.0,0.0,0
PRV56759,2.0,9.0,1.0,0.0,0.0,0.1,9.0,9.0,0.0,0.0,0.0,0.0,0
PRV56760,0.0,0.0,0.0,0.0,0.0,0.0,643.0,8.183673469387756,0.0,0.007776049766718507,0.0,0.0,0
PRV56761,92.0,7.989130434782608,0.5543478260869565,0.07608695652173914,0.0,0.0643645303971391,25.0,8.4,0.0,0.08,0.0,0.0,0
PRV56762,1.0,7.0,0.0,0.0,0.0,0.0,38.0,8.666666666666666,0.0,0.0,0.0,0.0,0
PRV56763,13.0,8.384615384615385,1.0769230769230769,0.23076923076923078,0.07692307692307693,0.11194638694638695,13.0,0.0,0.0,0.0,0.0,0.0,0
PRV56764,5.0,8.8,0.6,0.4,0.0,0.06318181818181819,196.0,7.5,0.0,0.0,0.0,0.0,0
PRV56765,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,0
PRV56766,2.0,7.5,0.5,0.0,0.0,0.0625,27.0,0.0,0.0,0.0,0.0,0.0,0
PRV56767,6.0,8.666666666666666,0.5,0.0,0.0,0.05000000000000001,12.0,0.0,0.0,0.0,0.0,0.0,0
PRV56768,4.0,8.5,0.5,0.25,0.0,0.04772727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56769,4.0,9.5,0.75,0.5,0.0,0.07045454545454546,19.0,0.0,0.0,0.0,0.0,0.0,0
PRV56771,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
PRV56772,5.0,9.2,1.0,0.2,0.0,0.09818181818181819,65.0,8.666666666666666,0.0,0.03076923076923077,0.0,0.0,0
PRV56773,7.0,9.0,0.14285714285714285,0.0,0.0,0.014285714285714287,36.0,4.5,0.0,0.0,0.0,0.0,0
PRV56774,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56775,3.0,8.666666666666666,0.3333333333333333,0.0,0.0,0.037037037037037035,15.0,0.0,0.0,0.0,0.0,0.0,0
PRV56777,13.0,8.538461538461538,0.6153846153846154,0.0,0.07692307692307693,0.062393162393162394,31.0,8.0,0.0,0.0,0.0,0.0,0
PRV56778,15.0,8.4,0.5333333333333333,0.06666666666666667,0.0,0.054343434343434346,23.0,9.0,0.0,0.0,0.0,0.0,0
PRV56780,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0
PRV56782,0.0,0.0,0.0,0.0,0.0,0.0,288.0,8.133333333333333,0.0,0.006944444444444444,0.0,0.0,0
PRV56783,0.0,0.0,0.0,0.0,0.0,0.0,85.0,8.666666666666666,0.0,0.0,0.0,0.0,0
PRV56784,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0
PRV56788,0.0,0.0,0.0,0.0,0.0,0.0,177.0,8.266666666666667,0.0,0.011299435028248588,0.0,0.0,0
PRV56789,7.0,6.857142857142857,0.42857142857142855,0.0,0.0,0.05714285714285715,60.0,7.333333333333333,0.0,0.016666666666666666,0.0,0.0,0
PRV56790,0.0,0.0,0.0,0.0,0.0,0.0,91.0,7.7,0.0,0.01098901098901099,0.0,0.0,0
PRV56791,0.0,0.0,0.0,0.0,0.0,0.0,233.0,7.090909090909091,0.004291845493562232,0.004291845493562232,0.004291845493562232,0.0,0
PRV56792,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0
PRV56793,3.0,7.0,1.0,0.3333333333333333,0.0,0.17474747474747473,28.0,9.0,0.0,0.0,0.0,0.0,0
PRV56796,3.0,8.0,0.6666666666666666,0.0,0.0,0.08095238095238096,89.0,8.571428571428571,0.0,0.0,0.0,0.0,0
PRV56797,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
PRV56798,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0,0.0,0.0,0.0,0
PRV56800,7.0,8.714285714285714,0.8571428571428571,0.42857142857142855,0.0,0.10245310245310245,50.0,8.5,0.0,0.0,0.0,0.0,0
PRV56801,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.666666666666667,0.0,0.0,0.0,0.0,0
PRV56802,13.0,8.538461538461538,0.6153846153846154,0.15384615384615385,0.0,0.0653013653013653,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56803,8.0,8.25,0.875,0.25,0.0,0.10511363636363637,787.0,7.986111111111111,0.0,0.0025412960609911056,0.0,0.0,0
PRV56805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV56807,0.0,0.0,0.0,0.0,0.0,0.0,91.0,8.875,0.0,0.02197802197802198,0.0,0.0,0
PRV56808,47.0,7.787234042553192,0.6595744680851063,0.1276595744680851,0.0,0.08637514967302201,15.0,9.0,0.0,0.0,0.0,0.0,1
PRV56809,4.0,7.25,1.0,0.0,0.0,0.125,40.0,9.333333333333334,0.0,0.025,0.0,0.0,0
PRV56810,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0
PRV56811,8.0,8.5,0.75,0.25,0.0,0.07724116161616162,54.0,8.8,0.0,0.018518518518518517,0.0,0.0,0
PRV56813,0.0,0.0,0.0,0.0,0.0,0.0,106.0,8.166666666666666,0.0,0.0,0.0,0.0,0
PRV56816,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0
PRV56818,4.0,8.0,2.0,0.25,0.25,0.21717171717171715,16.0,9.0,0.0,0.0,0.0,0.0,0
PRV56819,24.0,7.041666666666667,0.75,0.08333333333333333,0.0,0.10282888407888408,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV56820,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0
PRV56821,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0
PRV56823,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0
PRV56824,0.0,0.0,0.0,0.0,0.0,0.0,136.0,7.6,0.0,0.0,0.0,0.0,0
PRV56826,4.0,9.25,0.5,0.25,0.0,0.04772727272727273,20.0,4.0,0.0,0.0,0.0,0.0,0
PRV56828,0.0,0.0,0.0,0.0,0.0,0.0,142.0,6.7,0.0,0.0,0.0,0.0,0
PRV56829,0.0,0.0,0.0,0.0,0.0,0.0,193.0,7.85,0.0,0.02072538860103627,0.0,0.0,0
PRV56830,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0
PRV56831,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
PRV56832,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.09090909090909091,0.0,0.0,0
PRV56833,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0
PRV56834,1.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0
PRV56835,0.0,0.0,0.0,0.0,0.0,0.0,103.0,8.6,0.0,0.0,0.0,0.0,0
PRV56836,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
PRV56837,0.0,0.0,0.0,0.0,0.0,0.0,42.0,8.8,0.0,0.0,0.0,0.0,0
PRV56839,2.0,8.5,1.0,0.0,0.0,0.1111111111111111,10.0,0.0,0.0,0.0,0.0,0.0,0
PRV56840,0.0,0.0,0.0,0.0,0.0,0.0,89.0,8.916666666666666,0.0,0.02247191011235955,0.0,0.0,0
PRV56843,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
PRV56845,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0
PRV56846,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,0.0,0.0,0.0,0
PRV56850,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0
PRV56851,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,0.0,0.0,0.0,0.0,0
PRV56852,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.05,0.0,0.0,0
PRV56853,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0
PRV56854,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0
PRV56855,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0
PRV56856,0.0,0.0,0.0,0.0,0.0,0.0,90.0,7.0,0.0,0.0,0.0,0.0,0
PRV56857,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0
PRV56858,0.0,0.0,0.0,0.0,0.0,0.0,40.0,9.0,0.0,0.0,0.0,0.0,0
PRV56860,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
PRV56861,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0
PRV56862,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0
PRV56863,0.0,0.0,0.0,0.0,0.0,0.0,52.0,8.75,0.0,0.019230769230769232,0.0,0.0,0
PRV56864,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0,0.0,0.0,0.0,0
PRV56866,0.0,0.0,0.0,0.0,0.0,0.0,68.0,7.5,0.0,0.0,0.0,0.0,0
PRV56867,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0
PRV56868,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0
PRV56869,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,0.0,0.0,0.0,0.0,0
PRV56870,13.0,8.307692307692308,0.9230769230769231,0.07692307692307693,0.07692307692307693,0.10003885003885005,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56871,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0
PRV56873,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV56877,15.0,7.133333333333334,0.6,0.06666666666666667,0.0,0.08796296296296297,29.0,5.0,0.0,0.0,0.0,0.0,1
PRV56878,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,0.0,0.038461538461538464,0.0,0.0,0
PRV56879,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.5,0.0,0.0,0.0,0.0,0
PRV56880,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
PRV56881,0.0,0.0,0.0,0.0,0.0,0.0,78.0,7.666666666666667,0.0,0.0,0.0,0.0,0
PRV56882,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0
PRV56884,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0
PRV56885,9.0,8.0,0.6666666666666666,0.4444444444444444,0.0,0.09612794612794612,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV56886,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0
PRV56887,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,0.0,0.0,0.0,0.0,0
PRV56888,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0
PRV56889,5.0,9.2,1.0,0.2,0.0,0.09818181818181819,45.0,8.75,0.0,0.022222222222222223,0.0,0.0,0
PRV56890,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0
PRV56891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV56892,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.5,0.0,0.0,0.0,0.0,0
PRV56893,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0
PRV56894,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,0.0,0.038461538461538464,0.0,0.0,0
PRV56895,13.0,7.538461538461538,0.5384615384615384,0.15384615384615385,0.0,0.06660839160839162,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV56896,3.0,9.0,1.3333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56897,8.0,8.625,1.125,0.0,0.125,0.11785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56900,2.0,7.5,0.5,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56901,0.0,0.0,0.0,0.0,0.0,0.0,66.0,8.833333333333334,0.0,0.0,0.0,0.0,0
PRV56902,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56903,2.0,9.0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56904,4.0,9.25,0.75,0.25,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56905,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0
PRV56906,6.0,7.666666666666667,0.6666666666666666,0.16666666666666666,0.0,0.10000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV56907,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0
PRV56908,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV56909,3.0,8.0,0.6666666666666666,0.0,0.0,0.08095238095238096,4.0,0.0,0.0,0.0,0.0,0.0,0
PRV56910,4.0,8.0,1.0,0.0,0.0,0.11349206349206349,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV56912,7.0,8.571428571428571,0.8571428571428571,0.0,0.0,0.08730158730158731,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56914,6.0,7.833333333333333,0.8333333333333334,0.16666666666666666,0.0,0.104503367003367,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56915,4.0,9.25,0.75,0.25,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56916,11.0,7.545454545454546,0.5454545454545454,0.09090909090909091,0.0,0.0645021645021645,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56917,2.0,8.0,0.5,0.0,0.0,0.0625,6.0,8.0,0.0,0.0,0.0,0.0,0
PRV56918,7.0,8.571428571428571,1.0,0.2857142857142857,0.0,0.125974025974026,0.0,0.0,0.0,0.0,0.0,0.0,1
PRV56919,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0
PRV56920,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0
PRV56923,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0
PRV56926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV56928,0.0,0.0,0.0,0.0,0.0,0.0,32.0,8.5,0.0,0.03125,0.0,0.0,0
PRV56929,0.0,0.0,0.0,0.0,0.0,0.0,45.0,9.25,0.0,0.022222222222222223,0.0,0.0,0
PRV56930,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.5,0.0,0.0,0.0,0.0,0
PRV56931,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.5,0.0,0.047619047619047616,0.0,0.0,0
PRV56932,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0
PRV56933,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0
PRV56934,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0
PRV56935,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,0
PRV56937,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
PRV56938,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,0
PRV56939,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0
PRV56941,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.333333333333333,0.0,0.0,0.0,0.0,0
PRV56942,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0,0.0,0.0,0.0,0
PRV56944,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
PRV56945,0.0,0.0,0.0,0.0,0.0,0.0,57.0,8.1,0.0,0.017543859649122806,0.0,0.0,0
PRV56946,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
PRV56947,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
PRV56948,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
PRV56949,0.0,0.0,0.0,0.0,0.0,0.0,104.0,8.3,0.0,0.038461538461538464,0.0,0.0,0
PRV56950,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
PRV56951,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0
PRV56953,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.5,0.0,0.0,0.0,0.0,0
PRV56954,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,0.0,0.0,0.0,0.0,0
PRV56956,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
PRV56957,0.0,0.0,0.0,0.0,0.0,0.0,138.0,8.285714285714286,0.0,0.007246376811594203,0.0,0.0,0
PRV56958,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0
PRV56960,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0
PRV56963,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0
PRV56964,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
PRV56965,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
PRV56966,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
PRV56967,0.0,0.0,0.0,0.0,0.0,0.0,91.0,8.666666666666666,0.0,0.0,0.0,0.0,0
PRV56969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV56970,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
PRV56971,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0
PRV56972,0.0,0.0,0.0,0.0,0.0,0.0,48.0,8.0,0.0,0.0,0.0,0.0,0
PRV56973,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,0.0,0.0,0
PRV56974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0
PRV56976,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0
PRV56977,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0
PRV56978,0.0,0.0,0.0,0.0,0.0,0.0,120.0,6.875,0.0,0.0,0.0,0.0,0
PRV56980,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,0.0,0.0,0
PRV56981,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0
PRV56982,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0,0.0,0.0,0.0,0
PRV56984,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
PRV56985,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.333333333333333,0.0,0.0,0.0,0.0,0
PRV56986,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
PRV56987,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0
PRV56988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV56989,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0
PRV56990,0.0,0.0,0.0,0.0,0.0,0.0,55.0,7.6,0.0,0.0,0.0,0.0,0
PRV56991,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0
PRV56992,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
PRV56993,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.666666666666667,0.0,0.0,0.0,0.0,0
PRV56995,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0
PRV56996,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0
PRV56997,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.4,0.0,0.0,0.0,0.0,0
PRV56998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
PRV56999,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0
PRV57000,0.0,0.0,0.0,0.0,0.0,0.0,61.0,7.333333333333333,0.0,0.0,0.0,0.0,0
PRV57002,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9.0,0.0,0.0,0.0,0.0,0
PRV57004,0.0,0.0,0.0,0.0,0.0,0.0,123.0,7.0,0.0,0.008130081300813009,0.0,0.0,0
PRV57005,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0
PRV57006,0.0,0.0,0.0,0.0,0.0,0.0,105.0,8.625,0.009523809523809525,0.0,0.009523809523809525,0.0,0
PRV57010,0.0,0.0,0.0,0.0,0.0,0.0,57.0,8.5,0.0,0.017543859649122806,0.0,0.0,0
PRV57011,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,0.0,0.0,0
PRV57013,0.0,0.0,0.0,0.0,0.0,0.0,41.0,8.75,0.0,0.024390243902439025,0.0,0.0,0
PRV57014,0.0,0.0,0.0,0.0,0.0,0.0,76.0,8.714285714285714,0.0,0.02631578947368421,0.0,0.0,0
PRV57015,0.0,0.0,0.0,0.0,0.0,0.0,44.0,7.5,0.0,0.0,0.0,0.0,0
PRV57016,16.0,8.375,0.9375,0.0625,0.0625,0.09643308080808081,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV57017,23.0,8.695652173913043,0.6956521739130435,0.17391304347826086,0.0,0.07091567852437418,0.0,0.0,0.0,0.0,0.0,0.0,1
PRV57018,24.0,8.333333333333334,1.2083333333333333,0.125,0.08333333333333333,0.13102302789802792,9.0,0.0,0.0,0.0,0.0,0.0,1
PRV57020,6.0,7.666666666666667,1.0,0.0,0.0,0.15416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV57021,14.0,7.285714285714286,0.5,0.0,0.0,0.058928571428571434,0.0,0.0,0.0,0.0,0.0,0.0,1
PRV57023,15.0,8.6,0.8,0.0,0.0,0.0871957671957672,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV57024,9.0,8.11111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0919753086419753,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV57025,17.0,8.705882352941176,0.6470588235294118,0.11764705882352941,0.0,0.06615737203972498,32.0,9.0,0.0,0.0,0.0,0.0,1
PRV57030,16.0,7.375,0.8125,0.0625,0.0,0.10372474747474747,41.0,7.6,0.0,0.024390243902439025,0.0,0.0,1
PRV57031,15.0,8.8,0.8666666666666667,0.26666666666666666,0.06666666666666667,0.08918710918710919,137.0,6.545454545454546,0.0,0.0,0.0,0.0,0
PRV57033,17.0,7.764705882352941,0.5294117647058824,0.058823529411764705,0.0,0.05632798573975045,36.0,9.0,0.0,0.0,0.0,0.0,0
PRV57034,21.0,8.142857142857142,0.6666666666666666,0.09523809523809523,0.0,0.06893939393939394,43.0,8.0,0.0,0.0,0.0,0.0,0
PRV57036,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,0.0,0.0,0.0,0.0,0
PRV57038,0.0,0.0,0.0,0.0,0.0,0.0,33.0,8.4,0.0,0.0,0.0,0.0,0
PRV57039,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
PRV57041,0.0,0.0,0.0,0.0,0.0,0.0,26.0,8.0,0.0,0.0,0.0,0.0,0
PRV57043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
PRV57046,0.0,0.0,0.0,0.0,0.0,0.0,97.0,9.0,0.0,0.020618556701030927,0.0,0.0,0
PRV57047,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0
PRV57048,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,0.0,0.0,0.0,0.0,0
PRV57049,18.0,8.11111111111111,0.8888888888888888,0.0,0.0,0.09722222222222222,4.0,3.0,0.0,0.0,0.0,0.0,1
PRV57051,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
PRV57052,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0
PRV57053,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.8,0.0,0.043478260869565216,0.0,0.0,0
PRV57054,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0
PRV57056,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0
PRV57057,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.2,0.0,0.038461538461538464,0.0,0.0,0
