Provider,In_TotalClaims,In_AvgDiagnosisCount,In_AvgProcedureCount,In_PctFullDiagnosis,In_PctHighProcedure,In_AvgProcDiagRatio,Out_TotalClaims,Out_AvgDiagnosisCount,Out_AvgProcedureCount,Out_PctFullDiagnosis,Out_PctHasProcedure,Out_AvgProcDiagRatio,PotentialFraud,Bene_UniqueCount,Bene_AvgAge,Bene_AvgChronicCount,Bene_PctChronic,Bene_AvgReimbursed,Bene_AvgDeductible
PRV56778,15.0,8.4,0.5333333333333333,0.0666666666666666,0.0,0.0543434343434343,23.0,9.0,0.0,0.0,0.0,0.0,0,15.0,74.33333333333333,16.733333333333334,1.0,14492.666666666666,2468.9333333333334
PRV56780,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56782,0.0,0.0,0.0,0.0,0.0,0.0,288.0,8.133333333333333,0.0,0.0069444444444444,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56783,0.0,0.0,0.0,0.0,0.0,0.0,85.0,8.666666666666666,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56784,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56788,0.0,0.0,0.0,0.0,0.0,0.0,177.0,8.266666666666667,0.0,0.0112994350282485,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56789,7.0,6.857142857142857,0.4285714285714285,0.0,0.0,0.0571428571428571,60.0,7.333333333333333,0.0,0.0166666666666666,0.0,0.0,0,7.0,76.71428571428571,18.142857142857142,1.0,8130.0,1384.857142857143
PRV56790,0.0,0.0,0.0,0.0,0.0,0.0,91.0,7.7,0.0,0.0109890109890109,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56791,0.0,0.0,0.0,0.0,0.0,0.0,233.0,7.090909090909091,0.0042918454935622,0.0042918454935622,0.0042918454935622,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56792,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56793,3.0,7.0,1.0,0.3333333333333333,0.0,0.1747474747474747,28.0,9.0,0.0,0.0,0.0,0.0,0,2.0,78.5,17.0,1.0,27575.0,2321.0
PRV56796,3.0,8.0,0.6666666666666666,0.0,0.0,0.0809523809523809,89.0,8.571428571428571,0.0,0.0,0.0,0.0,0,3.0,72.0,15.333333333333334,1.0,38833.333333333336,3555.3333333333335
PRV56797,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56798,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56800,7.0,8.714285714285714,0.8571428571428571,0.4285714285714285,0.0,0.1024531024531024,50.0,8.5,0.0,0.0,0.0,0.0,0,6.0,67.16666666666667,17.166666666666668,1.0,15700.0,1344.3333333333333
PRV56801,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.666666666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56802,13.0,8.538461538461538,0.6153846153846154,0.1538461538461538,0.0,0.0653013653013653,0.0,0.0,0.0,0.0,0.0,0.0,0,11.0,80.72727272727273,17.363636363636363,1.0,19447.272727272728,1657.6363636363637
PRV56803,8.0,8.25,0.875,0.25,0.0,0.1051136363636363,787.0,7.986111111111111,0.0,0.0025412960609911,0.0,0.0,0,8.0,76.75,15.75,1.0,24868.75,2323.75
PRV56805,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56807,0.0,0.0,0.0,0.0,0.0,0.0,91.0,8.875,0.0,0.0219780219780219,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56808,47.0,7.787234042553192,0.6595744680851063,0.1276595744680851,0.0,0.086375149673022,15.0,9.0,0.0,0.0,0.0,0.0,1,47.0,75.68085106382979,17.04255319148936,1.0,17277.44680851064,2201.191489361702
PRV56809,4.0,7.25,1.0,0.0,0.0,0.125,40.0,9.333333333333334,0.0,0.025,0.0,0.0,0,4.0,84.75,18.25,1.0,8292.5,1600.5
PRV56810,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56811,8.0,8.5,0.75,0.25,0.0,0.0772411616161616,54.0,8.8,0.0,0.0185185185185185,0.0,0.0,0,8.0,74.0,16.375,1.0,25026.25,3012.0
PRV56813,0.0,0.0,0.0,0.0,0.0,0.0,106.0,8.166666666666666,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56816,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56818,4.0,8.0,2.0,0.25,0.25,0.2171717171717171,16.0,9.0,0.0,0.0,0.0,0.0,0,4.0,88.25,19.0,1.0,11852.5,1393.0
PRV56819,24.0,7.041666666666667,0.75,0.0833333333333333,0.0,0.102828884078884,1.0,0.0,0.0,0.0,0.0,0.0,0,22.0,78.54545454545455,16.954545454545453,1.0,16070.454545454546,2090.090909090909
PRV56820,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56821,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56823,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56824,0.0,0.0,0.0,0.0,0.0,0.0,136.0,7.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56826,4.0,9.25,0.5,0.25,0.0,0.0477272727272727,20.0,4.0,0.0,0.0,0.0,0.0,0,4.0,75.0,16.75,1.0,11622.5,2187.0
PRV56828,0.0,0.0,0.0,0.0,0.0,0.0,142.0,6.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56829,0.0,0.0,0.0,0.0,0.0,0.0,193.0,7.85,0.0,0.0207253886010362,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56830,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56831,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56832,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0909090909090909,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56833,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56834,1.0,9.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0,1.0,83.0,19.0,1.0,3000.0,1068.0
PRV56835,0.0,0.0,0.0,0.0,0.0,0.0,103.0,8.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56836,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56837,0.0,0.0,0.0,0.0,0.0,0.0,42.0,8.8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56839,2.0,8.5,1.0,0.0,0.0,0.1111111111111111,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0,68.5,19.0,1.0,9695.0,1652.0
PRV56840,0.0,0.0,0.0,0.0,0.0,0.0,89.0,8.916666666666666,0.0,0.0224719101123595,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56843,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56845,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56846,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56850,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56851,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56852,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56853,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56854,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56855,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56856,0.0,0.0,0.0,0.0,0.0,0.0,90.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56857,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56858,0.0,0.0,0.0,0.0,0.0,0.0,40.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56860,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56861,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56862,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56863,0.0,0.0,0.0,0.0,0.0,0.0,52.0,8.75,0.0,0.0192307692307692,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56864,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56866,0.0,0.0,0.0,0.0,0.0,0.0,68.0,7.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56867,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56868,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56869,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56870,13.0,8.307692307692308,0.9230769230769232,0.0769230769230769,0.0769230769230769,0.10003885003885,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,77.6923076923077,17.0,1.0,16622.30769230769,2290.3076923076924
PRV56871,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56873,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,83.0,16.0,1.0,13320.0,2806.0
PRV56877,15.0,7.133333333333334,0.6,0.0666666666666666,0.0,0.0879629629629629,29.0,5.0,0.0,0.0,0.0,0.0,1,11.0,76.36363636363636,16.545454545454547,1.0,23406.363636363636,2170.909090909091
PRV56878,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,0.0,0.0384615384615384,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56879,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56880,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56881,0.0,0.0,0.0,0.0,0.0,0.0,78.0,7.666666666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56882,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56884,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56885,9.0,8.0,0.6666666666666666,0.4444444444444444,0.0,0.0961279461279461,1.0,0.0,0.0,0.0,0.0,0.0,0,5.0,73.4,16.6,1.0,21628.0,3223.6
PRV56886,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56887,0.0,0.0,0.0,0.0,0.0,0.0,36.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56888,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56889,5.0,9.2,1.0,0.2,0.0,0.0981818181818181,45.0,8.75,0.0,0.0222222222222222,0.0,0.0,0,5.0,73.6,15.8,1.0,38266.0,3144.0
PRV56890,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56892,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56893,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56894,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,0.0,0.0384615384615384,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56895,13.0,7.538461538461538,0.5384615384615384,0.1538461538461538,0.0,0.0666083916083916,1.0,0.0,0.0,0.0,0.0,0.0,0,13.0,77.84615384615384,16.46153846153846,1.0,19643.846153846152,2377.6923076923076
PRV56896,3.0,9.0,1.3333333333333333,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,66.66666666666667,17.333333333333332,1.0,22963.333333333332,1544.6666666666667
PRV56897,8.0,8.625,1.125,0.0,0.125,0.1178571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,74.5,16.25,1.0,14340.0,2423.5
PRV56900,2.0,7.5,0.5,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,85.5,16.0,1.0,20420.0,1632.0
PRV56901,0.0,0.0,0.0,0.0,0.0,0.0,66.0,8.833333333333334,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56902,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,82.0,18.0,1.0,43350.0,3714.0
PRV56903,2.0,9.0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,68.0,14.0,1.0,70795.0,7274.0
PRV56904,4.0,9.25,0.75,0.25,0.0,0.0727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,70.75,16.25,1.0,10272.5,1677.5
PRV56905,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56906,6.0,7.666666666666667,0.6666666666666666,0.1666666666666666,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0,6.0,67.5,16.333333333333332,1.0,15475.0,2022.0
PRV56907,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56908,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,67.0,18.0,1.0,24300.0,2136.0
PRV56909,3.0,8.0,0.6666666666666666,0.0,0.0,0.0809523809523809,4.0,0.0,0.0,0.0,0.0,0.0,0,2.0,55.5,19.0,1.0,8940.0,1607.0
PRV56910,4.0,8.0,1.0,0.0,0.0,0.1134920634920634,1.0,0.0,0.0,0.0,0.0,0.0,0,4.0,67.5,18.25,1.0,12707.5,1537.5
PRV56912,7.0,8.571428571428571,0.8571428571428571,0.0,0.0,0.0873015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0,7.0,75.42857142857143,15.714285714285714,1.0,26404.285714285714,3104.8571428571427
PRV56914,6.0,7.833333333333333,0.8333333333333334,0.1666666666666666,0.0,0.104503367003367,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,71.0,15.833333333333334,1.0,16273.333333333334,2510.6666666666665
PRV56915,4.0,9.25,0.75,0.25,0.0,0.0727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,82.5,14.75,1.0,24117.5,5093.5
PRV56916,11.0,7.545454545454546,0.5454545454545454,0.0909090909090909,0.0,0.0645021645021645,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,71.3,15.5,1.0,20587.0,2226.6
PRV56917,2.0,8.0,0.5,0.0,0.0,0.0625,6.0,8.0,0.0,0.0,0.0,0.0,0,2.0,67.5,15.0,1.0,17375.0,3360.0
PRV56918,7.0,8.571428571428571,1.0,0.2857142857142857,0.0,0.125974025974026,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,70.57142857142857,17.571428571428573,1.0,25940.0,1911.4285714285713
PRV56919,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56920,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56923,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56928,0.0,0.0,0.0,0.0,0.0,0.0,32.0,8.5,0.0,0.03125,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56929,0.0,0.0,0.0,0.0,0.0,0.0,45.0,9.25,0.0,0.0222222222222222,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56930,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56931,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.5,0.0,0.0476190476190476,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56932,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56933,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56934,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56935,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56937,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56938,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56939,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56941,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.333333333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56942,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56944,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56945,0.0,0.0,0.0,0.0,0.0,0.0,57.0,8.1,0.0,0.0175438596491228,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56946,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56947,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56948,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56949,0.0,0.0,0.0,0.0,0.0,0.0,104.0,8.3,0.0,0.0384615384615384,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56950,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56951,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56953,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56954,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56956,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56957,0.0,0.0,0.0,0.0,0.0,0.0,138.0,8.285714285714286,0.0,0.0072463768115942,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56958,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56960,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56963,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56964,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56965,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56966,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56967,0.0,0.0,0.0,0.0,0.0,0.0,91.0,8.666666666666666,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56970,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56971,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56972,0.0,0.0,0.0,0.0,0.0,0.0,48.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56973,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56976,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56977,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56978,0.0,0.0,0.0,0.0,0.0,0.0,120.0,6.875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56980,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56981,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56982,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56984,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56985,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.333333333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56986,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56987,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56989,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56990,0.0,0.0,0.0,0.0,0.0,0.0,55.0,7.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56991,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
